SN,Date,Mean.Humidity,Mean.Sea.Level.PressureIn,Mean.VisibilityMiles,CloudCover,Normalized water pressure,Normalized visiblity,normalized cloudcover,normalized humidity,Sunny or not,Events,Normalized dew point
23835,11/1/2013,78,29.66,9,6,0.388571429,0.888888889,0.75,0.746666667,Not Sunny,Rain,0.802469136
23841,11/7/2013,71,29.9,9,6,0.525714286,0.888888889,0.75,0.653333333,Not Sunny,Rain,0.703703704
23844,11/10/2013,48,29.95,10,5,0.554285714,1,0.625,0.346666667,Not Sunny,Rain,0.481481481
23846,11/12/2013,63,30.13,8,7,0.657142857,0.777777778,0.875,0.546666667,Not Sunny,Rain-Snow,0.407407407
23850,11/16/2013,78,30.31,9,6,0.76,0.888888889,0.75,0.746666667,Not Sunny,Rain,0.604938272
23851,11/17/2013,92,30.1,4,8,0.64,0.333333333,1,0.933333333,Not Sunny,Fog-Rain,0.75308642
23852,11/18/2013,63,29.69,8,4,0.405714286,0.777777778,0.5,0.546666667,Not Sunny,Fog-Rain,0.592592593
23856,11/22/2013,82,30.15,9,8,0.668571429,0.888888889,1,0.8,Not Sunny,Rain,0.666666667
23857,11/23/2013,57,29.97,10,4,0.565714286,1,0.5,0.466666667,Not Sunny,Snow,0.37037037
23860,11/26/2013,70,30.22,8,8,0.708571429,0.777777778,1,0.64,Not Sunny,Rain,0.432098765
23861,11/27/2013,76,29.47,6,8,0.28,0.555555556,1,0.72,Not Sunny,Rain,0.641975309
23869,12/5/2013,93,30.06,3,8,0.617142857,0.222222222,1,0.946666667,Not Sunny,Fog-Rain,0.716049383
23870,12/6/2013,92,30.02,6,8,0.594285714,0.555555556,1,0.933333333,Not Sunny,Fog-Rain,0.62962963
23871,12/7/2013,64,30.32,9,6,0.765714286,0.888888889,0.75,0.56,Not Sunny,Rain,0.395061728
23872,12/8/2013,64,30.53,8,7,0.885714286,0.777777778,0.875,0.56,Not Sunny,Rain-Snow,0.333333333
23873,12/9/2013,88,30.1,4,8,0.64,0.333333333,1,0.88,Not Sunny,Rain,0.518518519
23874,12/10/2013,77,29.98,6,6,0.571428571,0.555555556,0.75,0.733333333,Not Sunny,Fog-Rain-Snow,0.444444444
23878,12/14/2013,74,30.3,4,8,0.754285714,0.333333333,1,0.693333333,Not Sunny,Rain-Snow,0.358024691
23879,12/15/2013,74,29.65,8,7,0.382857143,0.777777778,0.875,0.693333333,Not Sunny,Rain,0.469135802
23881,12/17/2013,65,30.06,7,8,0.617142857,0.666666667,1,0.573333333,Not Sunny,Rain-Snow,0.358024691
23885,12/21/2013,84,29.98,9,6,0.571428571,0.888888889,0.75,0.826666667,Not Sunny,Fog,0.641975309
23886,12/22/2013,86,29.92,7,7,0.537142857,0.666666667,0.875,0.853333333,Not Sunny,Fog-Rain,0.716049383
23887,12/23/2013,92,30,6,8,0.582857143,0.555555556,1,0.933333333,Not Sunny,Fog-Rain,0.691358025
23895,12/31/2013,49,30.18,10,4,0.685714286,1,0.5,0.36,Not Sunny,Snow,0.222222222
23899,1/3/2014,65,30.05,5,3,0.611428571,0.444444444,0.375,0.573333333,Not Sunny,Fog-Snow,0.135802469
23901,1/5/2014,81,30.18,5,7,0.685714286,0.444444444,0.875,0.786666667,Not Sunny,Fog-Rain,0.469135802
23902,1/6/2014,72,29.57,5,7,0.337142857,0.444444444,0.875,0.666666667,Not Sunny,Fog-Rain-Snow,0.555555556
23907,1/11/2014,96,29.71,3,8,0.417142857,0.222222222,1,0.986666667,Not Sunny,Fog-Rain,0.679012346
23911,1/15/2014,93,29.95,1,6,0.554285714,0,0.75,0.946666667,Not Sunny,Fog,0.543209877
23912,1/16/2014,78,29.9,8,8,0.525714286,0.777777778,1,0.746666667,Not Sunny,Fog,0.481481481
23917,1/21/2014,63,29.93,3,8,0.542857143,0.222222222,1,0.546666667,Not Sunny,Snow,0.222222222
23918,1/22/2014,58,29.86,9,5,0.502857143,0.888888889,0.625,0.48,Not Sunny,Snow,0.061728395
23924,1/28/2014,33,30.3,10,7,0.754285714,1,0.875,0.146666667,Not Sunny,Snow,0
23925,1/29/2014,57,30.2,8,5,0.697142857,0.777777778,0.625,0.466666667,Not Sunny,Snow,0.12345679
23929,2/2/2014,75,29.98,6,7,0.571428571,0.555555556,0.875,0.706666667,Not Sunny,Fog,0.49382716
23930,2/3/2014,77,30.17,5,8,0.68,0.444444444,1,0.733333333,Not Sunny,Fog-Rain-Snow,0.444444444
23932,2/5/2014,81,29.93,5,8,0.542857143,0.444444444,1,0.786666667,Not Sunny,Rain-Snow,0.444444444
23936,2/9/2014,64,30.11,8,6,0.645714286,0.777777778,0.75,0.56,Not Sunny,Fog-Snow,0.24691358
23941,2/14/2014,69,29.39,8,5,0.234285714,0.777777778,0.625,0.626666667,Not Sunny,Rain-Snow,0.407407407
23942,2/15/2014,70,29.67,6,8,0.394285714,0.555555556,1,0.64,Not Sunny,Fog-Rain-Snow,0.407407407
23945,2/18/2014,73,30.12,7,6,0.651428571,0.666666667,0.75,0.68,Not Sunny,Snow,0.407407407
23947,2/20/2014,75,30.17,9,5,0.68,0.888888889,0.625,0.706666667,Not Sunny,Rain,0.444444444
23948,2/21/2014,85,29.87,3,7,0.508571429,0.222222222,0.875,0.84,Not Sunny,Fog-Rain,0.555555556
23951,2/24/2014,55,29.93,10,4,0.542857143,1,0.5,0.44,Not Sunny,Rain,0.296296296
23953,2/26/2014,56,29.91,7,6,0.531428571,0.666666667,0.75,0.453333333,Not Sunny,Snow,0.234567901
23954,2/27/2014,40,29.79,9,3,0.462857143,0.888888889,0.375,0.24,Not Sunny,Snow,0.148148148
23957,3/2/2014,59,30.06,10,8,0.617142857,1,1,0.493333333,Not Sunny,Rain-Snow,0.37037037
23958,3/3/2014,60,30.18,8,7,0.685714286,0.777777778,0.875,0.506666667,Not Sunny,Snow,0.172839506
23962,3/7/2014,63,30.22,10,8,0.708571429,1,1,0.546666667,Not Sunny,Rain,0.358024691
23964,3/9/2014,36,29.97,10,6,0.565714286,1,0.75,0.186666667,Not Sunny,Rain,0.271604938
23965,3/10/2014,59,29.81,9,7,0.474285714,0.888888889,0.875,0.493333333,Not Sunny,Rain-Snow,0.407407407
23967,3/12/2014,80,29.3,7,8,0.182857143,0.666666667,1,0.773333333,Not Sunny,Rain,0.592592593
23972,3/17/2014,30,30.1,10,7,0.64,1,0.875,0.106666667,Not Sunny,Snow,0.111111111
23974,3/19/2014,75,30.15,9,6,0.668571429,0.888888889,0.75,0.706666667,Not Sunny,Rain,0.469135802
23975,3/20/2014,65,29.79,8,5,0.462857143,0.777777778,0.625,0.573333333,Not Sunny,Rain,0.50617284
23981,3/26/2014,42,29.91,10,5,0.531428571,1,0.625,0.266666667,Not Sunny,Snow,0.160493827
23983,3/28/2014,76,30.11,10,8,0.645714286,1,1,0.72,Not Sunny,Rain,0.555555556
23984,3/29/2014,84,30.04,6,7,0.605714286,0.555555556,0.875,0.826666667,Not Sunny,Rain,0.617283951
23985,3/30/2014,90,29.55,4,8,0.325714286,0.333333333,1,0.906666667,Not Sunny,Fog-Rain-Thunderstorm,0.641975309
23986,3/31/2014,60,29.88,8,6,0.514285714,0.777777778,0.75,0.506666667,Not Sunny,Rain-Snow,0.481481481
23988,4/2/2014,81,30.11,10,7,0.645714286,1,0.875,0.786666667,Not Sunny,Rain,0.555555556
23989,4/3/2014,57,30.09,10,6,0.634285714,1,0.75,0.466666667,Not Sunny,Rain,0.49382716
23990,4/4/2014,84,29.98,8,8,0.571428571,0.777777778,1,0.826666667,Not Sunny,Rain,0.543209877
23991,4/5/2014,63,29.85,8,5,0.497142857,0.777777778,0.625,0.546666667,Not Sunny,Rain,0.481481481
23993,4/7/2014,74,30.05,7,8,0.611428571,0.666666667,1,0.693333333,Not Sunny,Rain,0.567901235
23994,4/8/2014,65,29.53,5,7,0.314285714,0.444444444,0.875,0.573333333,Not Sunny,Fog-Rain-Thunderstorm,0.62962963
24000,4/14/2014,77,29.97,9,6,0.565714286,0.888888889,0.75,0.733333333,Not Sunny,Fog,0.703703704
24001,4/15/2014,88,29.73,3,8,0.428571429,0.222222222,1,0.88,Not Sunny,Fog-Rain-Snow,0.679012346
24002,4/16/2014,44,30.28,10,4,0.742857143,1,0.5,0.293333333,Not Sunny,Rain-Snow,0.320987654
24008,4/22/2014,77,29.68,10,6,0.4,1,0.75,0.733333333,Not Sunny,Rain,0.654320988
24011,4/25/2014,50,29.97,10,5,0.565714286,1,0.625,0.373333333,Not Sunny,Rain,0.407407407
24012,4/26/2014,65,29.78,9,7,0.457142857,0.888888889,0.875,0.573333333,Not Sunny,Rain,0.62962963
24015,4/29/2014,69,30.33,10,8,0.771428571,1,1,0.626666667,Not Sunny,Rain,0.555555556
24016,4/30/2014,88,30.24,4,8,0.72,0.333333333,1,0.88,Not Sunny,Rain,0.617283951
24017,5/1/2014,89,29.8,4,7,0.468571429,0.333333333,0.875,0.893333333,Not Sunny,Fog-Rain,0.75308642
24019,5/3/2014,65,29.83,10,5,0.485714286,1,0.625,0.573333333,Not Sunny,Rain,0.617283951
24024,5/8/2014,83,30.17,6,8,0.68,0.555555556,1,0.813333333,Not Sunny,Rain,0.728395062
24025,5/9/2014,92,30.13,4,8,0.657142857,0.333333333,1,0.933333333,Not Sunny,Fog-Rain-Thunderstorm,0.777777778
24026,5/10/2014,80,29.92,4,7,0.537142857,0.333333333,0.875,0.773333333,Not Sunny,Fog-Rain,0.802469136
24027,5/11/2014,61,30.02,10,3,0.594285714,1,0.375,0.52,Not Sunny,Rain,0.691358025
24031,5/15/2014,85,30.18,3,8,0.685714286,0.222222222,1,0.84,Not Sunny,Rain,0.839506173
24032,5/16/2014,94,29.93,4,8,0.542857143,0.333333333,1,0.96,Not Sunny,Rain,0.839506173
24033,5/17/2014,60,30,10,4,0.582857143,1,0.5,0.506666667,Not Sunny,Rain,0.666666667
24038,5/22/2014,83,29.86,8,8,0.502857143,0.777777778,1,0.813333333,Not Sunny,Rain-Thunderstorm,0.765432099
24039,5/23/2014,80,29.88,7,8,0.514285714,0.666666667,1,0.773333333,Not Sunny,Rain-Thunderstorm,0.777777778
24040,5/24/2014,74,30.02,10,7,0.594285714,1,0.875,0.693333333,Not Sunny,Rain,0.740740741
24046,5/30/2014,64,30.08,10,5,0.628571429,1,0.625,0.56,Not Sunny,Rain,0.703703704
24050,6/3/2014,69,29.93,10,3,0.542857143,1,0.375,0.626666667,Not Sunny,Rain,0.814814815
24052,6/5/2014,66,29.69,8,7,0.405714286,0.777777778,0.875,0.586666667,Not Sunny,Rain,0.802469136
24056,6/9/2014,85,29.95,8,8,0.554285714,0.777777778,1,0.84,Not Sunny,Rain-Thunderstorm,0.864197531
24058,6/11/2014,76,30.08,10,8,0.628571429,1,1,0.72,Not Sunny,Rain,0.802469136
24059,6/12/2014,84,30.03,8,8,0.6,0.777777778,1,0.826666667,Not Sunny,Rain,0.864197531
24066,6/19/2014,77,29.98,10,6,0.571428571,1,0.75,0.733333333,Not Sunny,Rain,0.87654321
24073,6/26/2014,70,29.86,9,6,0.502857143,0.888888889,0.75,0.64,Not Sunny,Rain,0.913580247
24079,7/2/2014,75,29.91,10,5,0.531428571,1,0.625,0.706666667,Not Sunny,Rain-Thunderstorm,0.950617284
24080,7/3/2014,79,29.95,10,7,0.554285714,1,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.950617284
24081,7/4/2014,71,29.95,9,7,0.554285714,0.888888889,0.875,0.653333333,Not Sunny,Rain,0.864197531
24087,7/10/2014,61,30.07,10,6,0.622857143,1,0.75,0.52,Not Sunny,Rain-Thunderstorm,0.864197531
24090,7/13/2014,86,30.04,10,6,0.605714286,1,0.75,0.853333333,Not Sunny,Rain,0.925925926
24091,7/14/2014,79,29.9,8,7,0.525714286,0.777777778,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.950617284
24092,7/15/2014,88,29.79,5,8,0.462857143,0.444444444,1,0.88,Not Sunny,Rain-Thunderstorm,0.950617284
24093,7/16/2014,64,29.81,10,7,0.474285714,1,0.875,0.56,Not Sunny,Rain,0.864197531
24101,7/24/2014,61,29.85,10,7,0.497142857,1,0.875,0.52,Not Sunny,Rain,0.839506173
24103,7/26/2014,73,29.97,10,5,0.565714286,1,0.625,0.68,Not Sunny,Rain,0.864197531
24104,7/27/2014,78,29.77,10,6,0.451428571,1,0.75,0.746666667,Not Sunny,Rain,0.950617284
24105,7/28/2014,67,29.59,9,5,0.348571429,0.888888889,0.625,0.6,Not Sunny,Rain-Thunderstorm,0.888888889
24109,8/1/2014,78,30.2,10,7,0.697142857,1,0.875,0.746666667,Not Sunny,Rain,0.925925926
24114,8/6/2014,57,29.88,10,5,0.514285714,1,0.625,0.466666667,Not Sunny,Rain,0.827160494
24121,8/13/2014,72,29.72,8,7,0.422857143,0.777777778,0.875,0.666666667,Not Sunny,Rain,0.913580247
24129,8/21/2014,63,30.05,10,6,0.611428571,1,0.75,0.546666667,Not Sunny,Rain-Thunderstorm,0.864197531
24139,8/31/2014,79,30.06,10,7,0.617142857,1,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.962962963
24140,9/1/2014,73,29.98,10,6,0.571428571,1,0.75,0.68,Not Sunny,Rain,0.975308642
24143,9/4/2014,66,30.17,10,2,0.68,1,0.25,0.586666667,Not Sunny,Fog,0.851851852
24152,9/13/2014,77,30.15,9,7,0.668571429,0.888888889,0.875,0.733333333,Not Sunny,Rain,0.790123457
24155,9/16/2014,79,30.02,9,7,0.594285714,0.888888889,0.875,0.76,Not Sunny,Rain,0.790123457
24160,9/21/2014,88,29.83,8,7,0.485714286,0.777777778,0.875,0.88,Not Sunny,Rain,0.913580247
24161,9/22/2014,56,29.89,10,5,0.52,1,0.625,0.453333333,Not Sunny,Rain,0.691358025
24164,9/25/2014,77,30.33,9,7,0.771428571,0.888888889,0.875,0.733333333,Not Sunny,Rain,0.765432099
24168,9/29/2014,71,29.96,10,7,0.56,1,0.875,0.653333333,Not Sunny,Rain,0.851851852
24170,10/1/2014,79,30.02,10,8,0.594285714,1,1,0.76,Not Sunny,Rain,0.802469136
24173,10/4/2014,69,29.64,8,6,0.377142857,0.777777778,0.75,0.626666667,Not Sunny,Rain,0.777777778
24176,10/7/2014,67,30.03,10,6,0.6,1,0.75,0.6,Not Sunny,Rain,0.814814815
24177,10/8/2014,59,29.86,10,5,0.502857143,1,0.625,0.493333333,Not Sunny,Rain,0.716049383
24180,10/11/2014,75,30.09,9,7,0.634285714,0.888888889,0.875,0.706666667,Not Sunny,Rain,0.679012346
24182,10/13/2014,77,30.31,9,7,0.76,0.888888889,0.875,0.733333333,Not Sunny,Rain,0.740740741
24184,10/15/2014,82,29.99,10,7,0.577142857,1,0.875,0.8,Not Sunny,Rain,0.901234568
24185,10/16/2014,82,29.75,8,7,0.44,0.777777778,0.875,0.8,Not Sunny,Rain,0.87654321
24191,10/22/2014,78,29.85,9,8,0.497142857,0.888888889,1,0.746666667,Not Sunny,Rain-Thunderstorm,0.716049383
24198,10/29/2014,65,29.9,10,7,0.525714286,1,0.875,0.573333333,Not Sunny,Rain,0.728395062
24199,10/30/2014,66,29.99,10,2,0.577142857,1,0.25,0.586666667,Not Sunny,Fog,0.567901235
24201,11/1/2014,76,29.8,9,8,0.468571429,0.888888889,1,0.72,Not Sunny,Rain,0.567901235
24202,11/2/2014,52,29.86,10,6,0.502857143,1,0.75,0.4,Not Sunny,Rain,0.395061728
24206,11/6/2014,80,29.84,8,8,0.491428571,0.777777778,1,0.773333333,Not Sunny,Rain,0.666666667
24207,11/7/2014,66,29.7,10,5,0.411428571,1,0.625,0.586666667,Not Sunny,Rain,0.518518519
24212,11/12/2014,72,29.93,5,5,0.542857143,0.444444444,0.625,0.666666667,Not Sunny,Fog-Rain,0.728395062
24213,11/13/2014,64,30.06,10,5,0.617142857,1,0.625,0.56,Not Sunny,Rain,0.456790123
24214,11/14/2014,57,30.05,10,5,0.611428571,1,0.625,0.466666667,Not Sunny,Rain,0.37037037
24216,11/16/2014,57,30.3,10,7,0.754285714,1,0.875,0.466666667,Not Sunny,Rain,0.407407407
24217,11/17/2014,83,29.72,5,8,0.422857143,0.444444444,1,0.813333333,Not Sunny,Rain,0.62962963
24224,11/24/2014,86,29.71,5,6,0.417142857,0.444444444,0.75,0.853333333,Not Sunny,Rain,0.777777778
24226,11/26/2014,65,30.01,6,8,0.588571429,0.555555556,1,0.573333333,Not Sunny,Rain-Snow,0.49382716
24227,11/27/2014,74,29.99,10,8,0.577142857,1,1,0.693333333,Not Sunny,Rain-Snow,0.456790123
24231,12/1/2014,71,30.19,10,7,0.691428571,1,0.875,0.653333333,Not Sunny,Rain,0.604938272
24232,12/2/2014,67,30.52,9,8,0.88,0.888888889,1,0.6,Not Sunny,Rain,0.456790123
24233,12/3/2014,75,30.13,6,7,0.657142857,0.555555556,0.875,0.706666667,Not Sunny,Rain,0.580246914
24236,12/6/2014,88,30.19,6,8,0.691428571,0.555555556,1,0.88,Not Sunny,Rain,0.641975309
24237,12/7/2014,56,30.44,10,4,0.834285714,1,0.5,0.453333333,Not Sunny,Rain,0.308641975
24239,12/9/2014,84,29.86,6,8,0.502857143,0.555555556,1,0.826666667,Not Sunny,Rain,0.543209877
24241,12/11/2014,69,29.76,10,7,0.445714286,1,0.875,0.626666667,Not Sunny,Snow,0.395061728
24247,12/17/2014,72,29.85,8,7,0.497142857,0.777777778,0.875,0.666666667,Not Sunny,Rain,0.555555556
24251,12/21/2014,72,30.32,10,8,0.765714286,1,1,0.666666667,Not Sunny,Snow,0.407407407
24252,12/22/2014,78,30.27,9,8,0.737142857,0.888888889,1,0.746666667,Not Sunny,Rain,0.543209877
24254,12/24/2014,93,29.83,1,8,0.485714286,0,1,0.946666667,Not Sunny,Fog-Rain,0.691358025
24255,12/25/2014,66,29.77,8,5,0.451428571,0.777777778,0.625,0.586666667,Not Sunny,Fog-Rain,0.555555556
24258,12/28/2014,69,29.97,10,7,0.565714286,1,0.875,0.626666667,Not Sunny,Rain,0.555555556
24265,1/3/2015,71,30.45,7,7,0.84,0.666666667,0.875,0.653333333,Not Sunny,Rain,0.456790123
24266,1/4/2015,87,29.83,6,8,0.485714286,0.555555556,1,0.866666667,Not Sunny,Fog-Rain,0.654320988
24268,1/6/2015,56,30.26,6,7,0.731428571,0.555555556,0.875,0.453333333,Not Sunny,Snow,0.197530864
24271,1/9/2015,62,30.1,9,6,0.64,0.888888889,0.75,0.533333333,Not Sunny,Snow,0.222222222
24274,1/12/2015,72,30.27,6,8,0.737142857,0.555555556,1,0.666666667,Not Sunny,Rain,0.456790123
24280,1/18/2015,81,29.91,6,7,0.531428571,0.555555556,0.875,0.786666667,Not Sunny,Fog-Rain,0.530864198
24285,1/23/2015,52,30.23,10,3,0.714285714,1,0.375,0.4,Not Sunny,Snow,0.308641975
24286,1/24/2015,72,29.56,5,8,0.331428571,0.444444444,1,0.666666667,Not Sunny,Fog-Rain-Snow,0.456790123
24288,1/26/2015,62,29.9,4,8,0.525714286,0.333333333,1,0.533333333,Not Sunny,Snow,0.308641975
24289,1/27/2015,69,29.69,5,8,0.405714286,0.444444444,1,0.626666667,Not Sunny,Snow,0.283950617
24291,1/29/2015,57,30.22,10,5,0.708571429,1,0.625,0.466666667,Not Sunny,Snow,0.259259259
24292,1/30/2015,67,29.91,8,6,0.531428571,0.777777778,0.75,0.6,Not Sunny,Snow,0.345679012
24294,2/1/2015,67,30.16,8,7,0.674285714,0.777777778,0.875,0.6,Not Sunny,Snow,0.308641975
24298,2/5/2015,58,30.01,9,6,0.588571429,0.888888889,0.75,0.48,Not Sunny,Snow,0.259259259
24300,2/7/2015,58,30.11,10,7,0.645714286,1,0.875,0.48,Not Sunny,Snow,0.320987654
24302,2/9/2015,80,29.99,10,8,0.577142857,1,1,0.773333333,Not Sunny,Rain,0.345679012
24303,2/10/2015,66,30.04,10,7,0.605714286,1,0.875,0.586666667,Not Sunny,Snow,0.345679012
24305,2/12/2015,58,29.81,9,6,0.474285714,0.888888889,0.75,0.48,Not Sunny,Snow,0.333333333
24307,2/14/2015,59,29.77,8,7,0.451428571,0.777777778,0.875,0.493333333,Not Sunny,Snow,0.259259259
24308,2/15/2015,56,29.78,9,5,0.457142857,0.888888889,0.625,0.453333333,Not Sunny,Snow,0.074074074
24310,2/17/2015,56,29.94,7,7,0.548571429,0.666666667,0.875,0.453333333,Not Sunny,Snow,0.209876543
24311,2/18/2015,68,29.84,10,5,0.491428571,1,0.625,0.613333333,Not Sunny,Snow,0.259259259
24319,2/26/2015,51,30.03,10,8,0.6,1,1,0.386666667,Not Sunny,Snow,0.209876543
24322,3/1/2015,62,30.49,6,7,0.862857143,0.555555556,0.875,0.533333333,Not Sunny,Fog-Rain-Snow,0.296296296
24323,3/2/2015,59,30.16,9,5,0.674285714,0.888888889,0.625,0.493333333,Not Sunny,Snow,0.320987654
24324,3/3/2015,64,30.25,6,7,0.725714286,0.555555556,0.875,0.56,Not Sunny,Rain-Snow,0.320987654
24325,3/4/2015,89,29.86,6,8,0.502857143,0.555555556,1,0.893333333,Not Sunny,Rain,0.50617284
24326,3/5/2015,71,30.13,4,8,0.657142857,0.333333333,1,0.653333333,Not Sunny,Fog-Rain-Snow,0.358024691
24330,3/9/2015,54,30.18,10,4,0.685714286,1,0.5,0.426666667,Not Sunny,Rain,0.432098765
24331,3/10/2015,78,30.2,7,7,0.697142857,0.666666667,0.875,0.746666667,Not Sunny,Rain,0.530864198
24332,3/11/2015,60,29.98,7,6,0.571428571,0.666666667,0.75,0.506666667,Not Sunny,Fog-Rain,0.555555556
24335,3/14/2015,82,29.99,5,8,0.577142857,0.444444444,1,0.8,Not Sunny,Fog-Rain,0.592592593
24338,3/17/2015,55,29.7,10,6,0.411428571,1,0.75,0.44,Not Sunny,Rain,0.444444444
24339,3/18/2015,34,30.06,10,4,0.617142857,1,0.5,0.16,Not Sunny,Snow,0.185185185
24341,3/20/2015,59,30.26,6,8,0.731428571,0.555555556,1,0.493333333,Not Sunny,Fog-Snow,0.333333333
24346,3/25/2015,57,30.35,10,6,0.782857143,1,0.75,0.466666667,Not Sunny,Rain,0.419753086
24347,3/26/2015,93,29.84,3,8,0.491428571,0.222222222,1,0.946666667,Not Sunny,Fog-Rain,0.62962963
24348,3/27/2015,66,29.75,10,8,0.44,1,1,0.586666667,Not Sunny,Rain,0.50617284
24349,3/28/2015,54,29.87,10,7,0.508571429,1,0.875,0.426666667,Not Sunny,Snow,0.358024691
24350,3/29/2015,43,30.2,10,3,0.697142857,1,0.375,0.28,Not Sunny,Snow,0.209876543
24351,3/30/2015,49,29.91,10,7,0.531428571,1,0.875,0.36,Not Sunny,Rain-Snow,0.395061728
24352,3/31/2015,61,29.83,10,7,0.485714286,1,0.875,0.52,Not Sunny,Rain,0.444444444
24355,4/3/2015,82,29.81,4,8,0.474285714,0.333333333,1,0.8,Not Sunny,Fog-Rain,0.641975309
24356,4/4/2015,56,29.8,8,4,0.468571429,0.777777778,0.5,0.453333333,Not Sunny,Rain,0.432098765
24359,4/7/2015,75,30.23,10,8,0.714285714,1,1,0.706666667,Not Sunny,Rain,0.604938272
24361,4/9/2015,78,30.29,8,8,0.748571429,0.777777778,1,0.746666667,Not Sunny,Rain,0.518518519
24362,4/10/2015,85,29.93,4,8,0.542857143,0.333333333,1,0.84,Not Sunny,Fog-Rain,0.617283951
24366,4/14/2015,59,30.14,10,7,0.662857143,1,0.875,0.493333333,Not Sunny,Rain,0.617283951
24369,4/17/2015,78,30.05,10,7,0.611428571,1,0.875,0.746666667,Not Sunny,Fog-Rain,0.703703704
24373,4/21/2015,61,29.65,7,5,0.382857143,0.666666667,0.625,0.52,Not Sunny,Rain-Thunderstorm,0.617283951
24388,5/6/2015,52,30.25,10,6,0.725714286,1,0.75,0.4,Not Sunny,Rain,0.62962963
24390,5/8/2015,75,30.17,4,5,0.68,0.333333333,0.625,0.706666667,Not Sunny,Fog,0.75308642
24391,5/9/2015,91,30.27,1,8,0.737142857,0,1,0.92,Not Sunny,Fog-Rain,0.790123457
24392,5/10/2015,84,30.21,6,5,0.702857143,0.555555556,0.625,0.826666667,Not Sunny,Fog,0.827160494
24393,5/11/2015,79,30.1,5,6,0.64,0.444444444,0.75,0.76,Not Sunny,Fog,0.851851852
24394,5/12/2015,61,29.86,6,6,0.502857143,0.555555556,0.75,0.52,Not Sunny,Fog-Rain,0.827160494
24398,5/16/2015,75,30.17,9,8,0.68,0.888888889,1,0.706666667,Not Sunny,Rain-Thunderstorm,0.777777778
24401,5/19/2015,79,29.92,5,6,0.537142857,0.444444444,0.75,0.76,Not Sunny,Rain,0.802469136
24404,5/22/2015,50,29.95,10,5,0.554285714,1,0.625,0.373333333,Not Sunny,Rain,0.567901235
24412,5/30/2015,77,30.18,9,4,0.685714286,0.888888889,0.5,0.733333333,Not Sunny,Fog,0.851851852
24413,5/31/2015,74,30.07,10,6,0.622857143,1,0.75,0.693333333,Not Sunny,Rain-Thunderstorm,0.851851852
24414,6/1/2015,85,30.12,6,8,0.651428571,0.555555556,1,0.84,Not Sunny,Rain-Thunderstorm,0.765432099
24415,6/2/2015,86,30.14,8,8,0.662857143,0.777777778,1,0.853333333,Not Sunny,Rain,0.691358025
24416,6/3/2015,71,30.22,10,7,0.708571429,1,0.875,0.653333333,Not Sunny,Rain,0.691358025
24418,6/5/2015,75,30.07,10,7,0.622857143,1,0.875,0.706666667,Not Sunny,Rain,0.728395062
24419,6/6/2015,56,29.94,9,6,0.548571429,0.888888889,0.75,0.453333333,Not Sunny,Rain,0.777777778
24421,6/8/2015,72,29.95,10,7,0.554285714,1,0.875,0.666666667,Not Sunny,Rain,0.802469136
24422,6/9/2015,64,29.72,9,6,0.422857143,0.888888889,0.75,0.56,Not Sunny,Rain,0.839506173
24424,6/11/2015,66,29.89,10,5,0.52,1,0.625,0.586666667,Not Sunny,Rain,0.87654321
24426,6/13/2015,56,29.93,10,6,0.542857143,1,0.75,0.453333333,Not Sunny,Rain,0.839506173
24427,6/14/2015,64,30.05,10,6,0.611428571,1,0.75,0.56,Not Sunny,Rain,0.851851852
24428,6/15/2015,84,29.97,8,8,0.565714286,0.777777778,1,0.826666667,Not Sunny,Rain-Thunderstorm,0.901234568
24429,6/16/2015,74,29.9,8,7,0.525714286,0.777777778,0.875,0.693333333,Not Sunny,Rain,0.87654321
24431,6/18/2015,74,30.06,10,8,0.617142857,1,1,0.693333333,Not Sunny,Rain,0.814814815
24432,6/19/2015,63,29.92,10,7,0.537142857,1,0.875,0.546666667,Not Sunny,Rain,0.87654321
24433,6/20/2015,72,30.04,9,8,0.605714286,0.888888889,1,0.666666667,Not Sunny,Rain,0.851851852
24434,6/21/2015,70,29.75,7,7,0.44,0.666666667,0.875,0.64,Not Sunny,Rain,0.925925926
24436,6/23/2015,71,29.86,10,6,0.502857143,1,0.75,0.653333333,Not Sunny,Rain-Thunderstorm,0.950617284
24438,6/25/2015,53,30.03,10,6,0.6,1,0.75,0.413333333,Not Sunny,Rain,0.740740741
24439,6/26/2015,61,29.99,10,6,0.577142857,1,0.75,0.52,Not Sunny,Rain,0.839506173
24440,6/27/2015,76,30.05,9,8,0.611428571,0.888888889,1,0.72,Not Sunny,Rain,0.802469136
24443,6/30/2015,63,29.94,10,5,0.548571429,1,0.625,0.546666667,Not Sunny,Rain,0.864197531
24445,7/2/2015,62,29.89,10,6,0.52,1,0.75,0.533333333,Not Sunny,Rain,0.814814815
24450,7/7/2015,80,30.03,7,6,0.6,0.666666667,0.75,0.773333333,Not Sunny,Rain,0.975308642
24452,7/9/2015,79,29.93,9,7,0.542857143,0.888888889,0.875,0.76,Not Sunny,Rain-Thunderstorm,0.901234568
24457,7/14/2015,77,29.66,9,7,0.388571429,0.888888889,0.875,0.733333333,Not Sunny,Rain,0.950617284
